"Btsy_1788.rtf" "Conclusion_1788.rtf" "Emma_1788.rtf" "MadamDslz_1788.rtf" "MadamoiselleDuPar_1788.rtf" "MissBetsyClrke_1788.rtf" "MissBetsyHdsn_1788.rtf" "MissBetsyHstng_1788.rtf" "MissBetsyRlns_1788.rtf" "MissBlke_1788.rtf" "MissBltn_1788.rtf" "MissBnd_1788.rtf" "MissBrn_1788.rtf" "MissBrwn_1788.rtf" "MissBrwn2_1788.rtf" "MissCharlotteCsdl_1788.rtf" "MissCharlotteCttn_1788.rtf" "MissChld_1788.rtf" "MissClnton_1788.rtf" "MissClrk_1788.rtf" "MissCp_1788.rtf" "MissCpr_1788.rtf" "MissCrbt_1788.rtf" "MissDglss_1788.rtf" "MissDvnprt_1788.rtf" "MissDvnshre_1788.rtf" "MissElizabethWtkns_1788.rtf" "MissElizaWbstr_1788.rtf" "MissEmmaElltt_1788.rtf" "MissFannyCortny_1788.rtf" "MissFannyHnly_1788.rtf" "MissFrsr_1788.rtf" "MissGrce_1788.rtf" "MissGrdner_1788.rtf" "MissGrge_1788.rtf" "MissGrn_1788.rtf" "MissHarrietBrn_1788.rtf" "MissHarrietJns_1788.rtf" "MissHarrietLld_1788.rtf" "MissHlln_1788.rtf" "MissHllnd_1788.rtf" "MissHllngbrg_1788.rtf" "MissHrdy_1788.rtf" "MissJennyHbrd_1788.rtf" "MissJhntn_1788.rtf" "MissJnes_1788.rtf" "MissJnsn_1788.rtf" "MissKlpn_1788.rtf" "MissKn_1788.rtf" "MissLcs_1788.rtf" "MissLndsy_1788.rtf" "MissLnsy_1788.rtf" "MissLouiaMnsn_1788.rtf" "MissLstr_1788.rtf" "MissLvr_1788.rtf" "MissLws_1788.rtf" "MissMlswrth_1788.rtf" "MissMltn_1788.rtf" "MissMntn_1788.rtf" "MissMrrs_1788.rtf" "MissNancyDvs_1788.rtf" "MissNble_1788.rtf" "MissPhoebeBrn_1788.rtf" "MissPmbrke_1788.rtf" "MissRbnsn_1788.rtf" "MissRchrdsn_1788.rtf" "MissRfs_1788.rtf" "MissSarahSddns_1788.rtf" "MissSms_1788.rtf" "MissSphiaMrtn_1788.rtf" "MissSpncr_1788.rtf" "MissTfn_1788.rtf" "MissTrbt_1788.rtf" "MissTwnsdn_1788.rtf" "MissWd_1788.rtf" "MissWlknsn_1788.rtf" "MissWllms_1788.rtf" "MissWlsn_1788.rtf" "MissWrnr_1788.rtf" "MrsAntrbs_1788.rtf" "MrsCharlotteFne_1788.rtf" "MrsChshline_1788.rtf" "MrsCrsby_1788.rtf" "MrsDd_1788.rtf" "MrsDfld_1788.rtf" "MrsGrffn_1788.rtf" "MrsHrvy_1788.rtf" "MrsHwrd.rtf" "MrsNtn_1788.rtf" "MrsSttn_1788i.rtf" "MrsWd_1788.rtf" "MrsWrd_1788.rtf" "MrsWtpl_1788.rtf"
"Btsy_1788.rtf" 0 1.64103319125431 0.586149540570473 0.505977950880742 0.889752161794967 1.39494054258153 0.63535883049611 0.397334227405929 1.23803938567891 0.357503029135076 1.04525133899183 0.985653973033746 2.48414031925508 1.36678428490205 0.671868621432508 1.4292228427361 0.631356904572523 0.870962048128612 2.68450709143162 3.01205527534947 0.535688666108456 0.999301333482647 1.17392372806907 3.13730228421291 0.301010703654733 1.15893208801142 1.29063583567588 0.587698361112387 1.19432966693468 2.25601406698716 1.62573005929149 1.59329264465188 0.888873115865237 1.2056000258856 1.15872517221284 1.23022500294637 1.34646901419857 0.782108807173781 0.851384602791905 0.630588211749081 2.15302191308606 1.30437777261201 2.36394563177455 1.07464882409472 0.940187661988586 0.485659024773744 2.34062294496605 0.552840793655549 0.908398561056864 2.07190352367519 1.20457471944498 2.3742290952333 0.884989772907787 0.562346675207952 2.09205057859163 1.78450586119017 1.74473991033358 1.60743541661187 0.845168870241035 1.28055042522193 0.778117783742562 2.32080546762051 0.442742736385839 0.770449842749713 0.741801042602458 2.24351914484406 1.26583398998792 0.513044647699506 1.37252329133566 1.6416204211582 1.75716249853613 1.11214839885222 2.20895826022519 0.812572249949464 1.88147180745382 0.729695639947423 0.647526345461501 0.779487922729885 1.81970466566978 0.583934495481586 1.42249579534986 1.2309202486671 0.408285469888929 0.378693388838265 0.634317648471685 1.17356936304434 0.391187774186736 1.27504015774952 0.500797832230356 1.50818158674096 1.53388710949997 1.73405293851909 2.23052024719322
"Conclusion_1788.rtf" 1.64103319125431 0 1.37087228777675 1.46003590190974 0.948515810457627 0.662553662851579 1.19689237686705 1.38339525063199 0.680841598219508 1.48874838103911 1.06852231533891 1.09379444408755 1.10431532403313 0.589297498993323 1.18956867332189 0.466203245737549 1.48001241820394 1.15858396216009 1.37676492869888 1.6898896537799 1.22450647089955 0.931261175633643 1.09295498091414 1.78651012721243 1.6735446522224 0.971024159439087 0.749689720155527 1.34097022864572 0.901067715430687 0.809232597590679 0.695663025890832 0.34712033004649 1.06017336449887 0.94138567934041 0.96242634226669 0.775860634353491 0.486236472947744 1.06264843562357 1.02147975695386 1.19229720339502 0.78035453556972 0.679514156810825 0.951263694125433 0.945355854889738 1.32476427280334 1.4155659488748 1.09663793760081 1.90001735438696 1.11867012230628 0.82725694953929 0.931820782266793 0.993655888473946 1.125978788004 1.29247141050621 0.634961439548557 0.519803409561254 0.291146640346527 0.58792917600378 1.004217072492 0.911320137125764 1.14213926801708 0.955658751682055 1.43291481637204 1.07430270558851 1.45500716958002 0.86073977513462 0.656207500290879 1.41532379306295 0.557578554996722 0.726019955893458 0.402967259785873 0.915409861147066 1.07515777970515 1.12021650404273 0.499803254991337 1.07181779916794 1.35796422733629 1.20416980544546 0.389905409568921 1.21026389430592 0.340201026985881 0.76630442958042 1.61855385325153 1.42808874164939 1.33890542716236 0.962272314405671 1.45587474259212 0.729037679905749 1.50278611461587 0.468376184388419 0.382569962278193 0.600548189683642 0.830439885410703
"Emma_1788.rtf" 0.586149540570473 1.37087228777675 0 0.358911377499655 0.654690940895853 0.956203876540476 0.394329675848627 0.364862714533093 0.958009035458848 0.436608378110235 0.780075914775107 0.650237635796544 2.1685218983671 1.10380539086777 0.516262793440762 1.23210595866606 0.314321671510094 0.809171461893461 2.43465935535456 2.80455597290582 0.321841046346285 0.824465676058131 0.895414976009013 2.85309757894667 0.665573189004885 0.772435704288979 1.11190096345797 0.358911229415611 0.961943921300324 1.89447307780119 1.27271196521358 1.43253872691766 0.655430438972236 0.990774785769701 0.919965242581595 0.835025877461374 1.1679393238272 0.511024975279491 0.631288251554287 0.325595729978239 1.83445493755562 0.986669552504412 2.09405467116183 0.788327112200281 0.792978019179826 0.263697960637772 2.06689853509522 0.835577111398002 0.643094751220355 1.74719628264325 0.857291394368908 2.04930442645473 0.617609781043347 0.192286436532213 1.77827254471535 1.66814525608203 1.51272250316684 1.48375377810358 0.632398300645765 1.03096254557935 0.533985969893949 2.06786327690566 0.406529446178866 0.489503466687071 0.573024972887202 1.97540609426055 1.19656303627958 0.262816677415732 1.01022726259749 1.23245388231722 1.55439140023221 0.904071413757422 2.22080134542395 0.71707290939687 1.63294811591287 0.414103677340284 0.308455242988685 0.608654144788558 1.53187994949197 0.357676446904382 1.06139499172571 0.95755977239864 0.647878339789021 0.406620448461138 0.316751094948201 0.881327133421399 0.37088196549349 1.0202423129635 0.432791417481438 1.12163729215573 1.36273135902524 1.41710066297801 1.86847582015198
"MadamDslz_1788.rtf" 0.505977950880742 1.46003590190974 0.358911377499655 0 0.659357080687534 1.06091373987021 0.414531525547826 0.391109963203247 1.0663710901206 0.474119967642099 0.733844267689885 0.653633374442314 2.26136372300281 1.07987285263318 0.432922740860983 1.2497438279209 0.439370027611376 0.660361506768133 2.4672653905436 2.83230700853066 0.348165002877372 0.697672379666197 0.785105686105563 2.89323213187104 0.633821383516843 0.986696711659394 1.1694555392684 0.392771153020066 0.922192206036799 2.00021955631706 1.3198087639648 1.36253569722645 0.66946357039678 0.956720386615363 0.88056046946354 0.981252572913876 1.16166839654666 0.630251348934398 0.578567012849302 0.497651356563312 1.89943778187248 1.10343080092739 2.15532529022088 0.765399537559753 0.695492962548286 0.222117070606624 2.07544866024262 0.809530479097551 0.607329002974991 1.77654501489694 0.926446624384268 2.20025278528292 0.671084745615382 0.352510061002046 1.96946654394482 1.53273125262703 1.51697052105001 1.31538363122021 0.655720473986222 1.1006949895155 0.538531137673035 1.9964038677249 0.506665231608683 0.521584211395707 0.482228210628264 1.98306559576424 1.12385602892958 0.28118653697444 1.20067787419183 1.25277989094385 1.57699387234294 0.903528057298545 2.1184582312346 0.675772121117701 1.60661987993257 0.567813084134356 0.464791462910658 0.62422361407316 1.6167826550921 0.418517703694728 1.21328388030222 1.07689630868118 0.635000145516038 0.425557185250472 0.353335451598729 0.862469435558868 0.53766654213395 1.0791962325039 0.405015107722935 1.23489444115769 1.34554079852153 1.46786922404215 2.07719600150106
"MadamoiselleDuPar_1788.rtf" 0.889752161794967 0.948515810457627 0.654690940895853 0.659357080687534 0 0.608694542668507 0.512645077328507 0.772635458818228 0.540189954466688 0.779070782418323 0.402560241805688 0.464012099855485 1.83808086264093 0.689056881848189 0.518990742130162 0.842094500907352 0.809596217691434 0.348174552650263 1.93316518193366 2.41987885771478 0.580389416037725 0.407082258317683 0.380131284632182 2.43485775875677 0.952931585875887 0.430744599193125 0.601159594146153 0.716530109967094 0.483406320950341 1.58804621159289 0.781137857290608 1.11425079839297 0.399877914564897 0.557698523969969 0.482306195674591 0.530999699549932 0.756453011172316 0.465542451745974 0.317641878540186 0.573340680142509 1.47966402062802 0.661305590873671 1.64227571698091 0.375390927298694 0.487659632718558 0.623869317695083 1.63691708271279 1.14944346014987 0.299986250168614 1.33085141600146 0.38401820803121 1.72648700526469 0.39498196561667 0.676451607974449 1.44415216534611 1.17745387317202 1.08763059786962 1.01481598896105 0.332478356734135 0.640954035753856 0.419413955358937 1.59012514004141 0.807777864368214 0.349011238187022 0.808583761206487 1.52399130924402 0.749841024240661 0.676947593782317 0.672870621352455 0.868550911732168 1.02562228829795 0.442214447528456 1.68640718170362 0.423071279759898 1.28114549995832 0.406274756686243 0.694830093284335 0.388278374532921 1.14546808341528 0.443249734631235 0.723655696383575 0.618205858540471 0.940278009194192 0.732261556039751 0.678410632474197 0.519049271548825 0.834275016786973 0.555084493066468 0.680009999752468 0.793619566807227 0.864008287592068 1.0884012401175 1.49191741568842
"MissBetsyClrke_1788.rtf" 1.39494054258153 0.662553662851579 0.956203876540476 1.06091373987021 0.608694542668507 0 0.851002801223771 1.11987259660615 0.392012672188509 1.13855473588284 0.671854030746686 0.776996556644329 1.49000919136452 0.347953238013331 0.960339879738513 0.501695708156668 1.02437740318815 0.729388359455573 1.7198779569682 2.0526737691056 0.899244829347812 0.510921701010527 0.620056297146142 2.11529433463128 1.35951257301606 0.558237772410585 0.43329282839507 1.06457962288377 0.43803852947363 1.06586292808621 0.494936166994313 0.680144168402569 0.761518227497917 0.528072783503768 0.396550220821892 0.427355117824164 0.488276539305216 0.737701036882843 0.558478902065763 0.858768701173708 1.15575243742328 0.441831252370298 1.32262067857108 0.528068760688106 0.915349189412684 0.92892666151776 1.38154212075107 1.54399934077561 0.63667947779765 1.02960575453843 0.467183939416803 1.36492344390223 0.667451519645901 0.983392425678098 1.11006340278714 0.998431211409715 0.748993580031154 0.745642399653793 0.637469543853453 0.471132179489322 0.760395108848318 1.18878231585014 1.12332528230047 0.686747680783245 1.09674484228989 1.14321715083629 0.408963941441655 0.975302645261086 0.280770553426077 0.542709484499663 0.924758747308521 0.492800804631731 1.57469151460402 0.796553587020392 0.942086820796001 0.805296522484819 1.03114331528715 0.816096809581741 0.825365045066923 0.966782059048156 0.467024539750689 0.396897258856244 1.36173831094841 1.10476325756319 0.961363090280165 0.594361923553649 1.1454429433648 0.417640521162001 1.11800493212165 0.347948475317447 0.687374922257438 0.866227443176725 1.31819784618858
"MissBetsyHdsn_1788.rtf" 0.63535883049611 1.19689237686705 0.394329675848627 0.414531525547826 0.512645077328507 0.851002801223771 0 0.369938527653794 0.720966996920518 0.502288386875607 0.64998957598522 0.537732184537418 2.02415557625341 0.891195841467447 0.299843702556185 1.01214992145483 0.507544623155967 0.501922660963785 2.2734724162686 2.56774632864541 0.229225286591964 0.672981497285479 0.666080416326606 2.77872948784255 0.693298524168347 0.641859699253028 0.867596963781145 0.361214657212627 0.663174778324933 1.78048938618419 1.02377203786033 1.3378272247676 0.45265892332877 0.879683796949692 0.728927783889764 0.753552249622713 0.998296061022612 0.271652924549513 0.433582932407934 0.176756010395264 1.73059031884507 0.90385369722169 1.92035029010499 0.636023144275676 0.587762120446782 0.324524433831712 1.99762737711688 0.817734584458728 0.564215775375719 1.59729231939427 0.689506590481693 1.91349614069422 0.425430202752762 0.304500986708034 1.59028961030231 1.38929440961815 1.24589016827437 1.19628961467612 0.428996104347022 0.918140516725636 0.263075362650246 1.79807322994687 0.44521538411152 0.206894538043574 0.493638644131975 1.6307751449896 0.976341523726099 0.362426193343286 0.908103121902146 1.18388788884208 1.44783883974087 0.702423075437417 2.02451748659974 0.465481102856165 1.49202261562146 0.205651465796801 0.411741665129577 0.461885779614372 1.3162105131679 0.276273213811969 1.03658701784316 0.852215250061743 0.673469545082908 0.454848446063841 0.423268346144405 0.91557321995948 0.50884401622098 0.870695164188873 0.50777884065414 0.968866198397346 1.10634270106218 1.4561931291588 1.83623737605699
"MissBetsyHstng_1788.rtf" 0.397334227405929 1.38339525063199 0.364862714533093 0.391109963203247 0.772635458818228 1.11987259660615 0.369938527653794 0 0.97939675058219 0.364852568763545 0.78762934206984 0.693086363862706 2.26003667055174 1.16353812690803 0.385322656710862 1.21278429696729 0.416059034458097 0.726240019197945 2.45591042460626 2.78352058723549 0.332639014774993 0.799610871160185 0.946199786550245 3.01461058214088 0.434145211233276 0.9002894529147 1.05243713223962 0.269523268333711 0.981995039396313 1.9887736668298 1.36708742419477 1.44176018582208 0.635004984799736 1.08225173411021 0.953130919708071 0.919894735166264 1.18475825374234 0.520944245023948 0.653118984294068 0.378335073512278 1.8941876053636 1.08181016847347 2.17595260929057 0.824586200034031 0.744516624158489 0.347720025197378 2.1566566915857 0.677467136085514 0.783240263974422 1.83168719168931 0.893357957590096 2.14937723499256 0.692311039209051 0.326568694190336 1.84842526136446 1.68564157322009 1.46437682135924 1.45783246152859 0.648457831918695 1.06411213970007 0.56429787788161 2.12166879354749 0.278366197962413 0.55711184081012 0.594527044803898 1.99051130020412 1.14369233412842 0.293439170075409 1.11462132315386 1.46391050394123 1.60227464033971 0.958025394622998 2.16253392047192 0.570975384497615 1.63958614623432 0.467768688440063 0.400203938001032 0.628374649129131 1.54442256690352 0.498136866330447 1.21948684817968 1.08280298739059 0.540050217808325 0.30614415203041 0.39663881254501 1.05485576772078 0.234426260735861 1.01487737259816 0.387258286507034 1.24245207274115 1.35591434190788 1.61802433628345 1.99718808011352
"MissBetsyRlns_1788.rtf" 1.23803938567891 0.680841598219508 0.958009035458848 1.0663710901206 0.540189954466688 0.392012672188509 0.720966996920518 0.97939675058219 0 0.999328276744464 0.639651670238691 0.635447469437954 1.48916206371487 0.518138022219962 0.77743717681405 0.553455269245435 1.00565891890623 0.645611561593223 1.78600638802507 2.05683460210103 0.831621867165161 0.442123984894969 0.580199339609204 2.18657945715496 1.29569510474154 0.416049734099725 0.310277830424508 0.925480042015484 0.415608638995379 1.26957765963981 0.387690673612577 0.879132572558207 0.615209415599638 0.317688112633115 0.445502245443066 0.325098596372206 0.539601408813222 0.574013943925104 0.628396280543046 0.674943393954435 1.16252207415165 0.401664563926395 1.37572774371242 0.441224803178491 0.743350581271158 0.975794560489228 1.43918816627748 1.46931975704898 0.5986802211906 1.19420189786042 0.413351275291497 1.45480148848483 0.620061701116837 0.916006694539981 1.03697280149764 1.04011816310726 0.649930084411561 0.70594351923335 0.489229705415001 0.273773411703058 0.70108793198388 1.33782629026398 0.99606916352312 0.632731018381922 0.991088488953394 1.22768472345575 0.496057704341429 0.929830540761791 0.341852214253391 0.660668567736144 0.954343968857683 0.389603944862602 1.55940775783146 0.632965862538538 0.899872584933873 0.56321497619454 0.96773083889052 0.733182103465057 0.84481927399444 0.795581466938951 0.515985775135091 0.392431199026742 1.27858641691028 1.00037239065491 0.888809999129056 0.497125966558856 1.11708366994026 0.364079257886666 1.0704382770427 0.570608516279085 0.667327597533448 0.891037810191728 1.35119547910245
"MissBlke_1788.rtf" 0.357503029135076 1.48874838103911 0.436608378110235 0.474119967642099 0.779070782418323 1.13855473588284 0.502288386875607 0.364852568763545 0.999328276744464 0 0.944218746296123 0.743583395081404 2.32027211002298 1.30091714221449 0.594142173111421 1.3679494139647 0.34078041886458 0.862640514637665 2.53936746264933 2.93266902727439 0.459023949882397 0.907414877766595 0.968755533529143 2.89826452380756 0.399680829511006 0.973572579309707 1.11928562501557 0.543142925286597 1.03929021551411 2.038033552488 1.37738024841021 1.59368898676672 0.795502224341443 1.1264291343109 1.06029660938601 0.946840956557921 1.28611295009168 0.567298760464834 0.769294380716744 0.453950979541114 2.00977824025049 1.21428986063247 2.09378314744709 0.931924269447997 0.923272577390335 0.351343011113416 2.22831369384898 0.643826077350685 0.760360428474608 1.99461291777855 1.07925926271291 2.25234191832204 0.76157939841495 0.465350390582523 1.91059727085172 1.77906671048339 1.55956309319598 1.51900120659737 0.701942354697298 1.1121244859817 0.621124224792038 2.11125673143291 0.194698913207082 0.588953557969165 0.599197981246796 2.10351914862911 1.24426868540857 0.328545840004848 1.17023948890458 1.45475035269718 1.67830675223569 0.9605546969341 2.29473407885539 0.806098025427533 1.72388600795926 0.54741070512662 0.460215684719516 0.707538944798479 1.70172368972032 0.52283823861283 1.25836913924764 1.1394446972606 0.455746409932957 0.22416184914717 0.397509752395862 1.06330685171447 0.296298830244162 1.16797580311134 0.353150872657827 1.38220596008885 1.48998483397365 1.67805036282604 2.13522178237301
