"Harris_1788A.rtf" "Harris_1793.rtf" "MissBetsyClrke_1788.rtf" "MissBetsyHdsn_1788.rtf" "MissBlke_1788.rtf" "MissBnd_1788.rtf" "MissBrn_1788.rtf" "MissBrwn_1788.rtf" "MissClnton_1788.rtf" "MissDglss_1788.rtf" "MissDvnprt_1788.rtf" "MissGrge_1788.rtf" "MissGrn_1788.rtf" "MissHarrietJns_1788.rtf" "MissHllnd_1788.rtf" "MissHrdy_1788.rtf" "MissJnsn_1788.rtf" "MissKn_1788.rtf" "MissLcs_1788.rtf" "MissLnsy_1788.rtf" "MissLstr_1788.rtf" "MissLvr_1788.rtf" "MissMntn_1788.rtf" "MissRchrdsn_1788.rtf" "MissTrbt_1788.rtf" "MrsCrsby_1788.rtf" "MrsDd_1788.rtf" "MrsDfld_1788.rtf" "MrsHrvy_1788.rtf"
"Harris_1788A.rtf" 0 0.0193897521340158 1.88399911620845 1.27305321244055 0.988756306198777 1.44675479437195 3.04061672734999 2.01293367760967 3.12621490868351 3.56393816770317 0.762968784367475 1.74899118936671 1.70806425808513 1.38710268627483 2.7281111773185 2.97944768123973 2.86418773885134 1.51242528623742 2.60742133530335 3.04184855501675 1.20210611429165 2.68547468127166 1.50912051738694 2.79608010706374 2.95959106278564 0.868643557264766 1.01475932835503 1.17499843797939 1.02539666139908
"Harris_1793.rtf" 0.0193897521340158 0 1.86581704619911 1.26938918650132 0.985092280259544 1.44190099907209 3.03218071831574 1.99475160760033 3.10803283867416 3.54575609769382 0.759304758428241 1.73080911935737 1.68988218807578 1.3834386603356 2.70992910730915 2.97270307170659 2.86052371291211 1.50398927720317 2.589239265294 3.02366648500741 1.19844208835242 2.68181065533242 1.5054564914477 2.7778980370544 2.95339551322126 0.864979531325533 1.0110953024158 1.17133441204016 1.02173263545985
"MissBetsyClrke_1788.rtf" 1.88399911620845 1.86581704619911 0 0.656303421207153 0.920408844285093 0.437244321836503 1.17688633213408 0.128934561401219 1.24221579247506 1.67993905149471 1.13691888458747 0.13500792684174 0.175934858123324 0.539010657933182 0.844112061110045 1.11740868552493 1.00522932673046 0.37157382997103 0.723422219094894 1.1578494388083 0.762818593544658 0.826516269150766 0.413522936695368 0.91208099085529 1.09810112703961 1.047451557326 0.892905564980341 0.723421381139687 0.939528046437226
"MissBetsyHdsn_1788.rtf" 1.27305321244055 1.26938918650132 0.656303421207153 0 0.284296906241774 0.21905909937065 1.81292103234869 0.785237982608372 1.89851921368221 2.33624247270187 0.510084428073077 0.521295494365414 0.48036856308383 0.117292763273971 1.5004154823172 1.75175198623843 1.63638251952414 0.284729591236123 1.37972564030205 1.81415286001545 0.106515172337505 1.4124214688311 0.242780484511785 1.56838441206244 1.73189536778434 0.404409655175786 0.258293884085519 0.0980547744611613 0.283224625230072
"MissBlke_1788.rtf" 0.988756306198777 0.985092280259544 0.920408844285093 0.284296906241774 0 0.48316452244859 2.07702645542663 1.04934340568631 2.16262463676015 2.60034789577981 0.225787521831303 0.785400917443353 0.744473986161769 0.398346380076055 1.76452090539514 2.01585740931637 1.90048794260208 0.548835014314062 1.64383106337999 2.07825828309339 0.213349808092871 1.69671837507288 0.520364211188162 1.83248983514038 1.99600079086228 0.127042713040911 0.0275032793047518 0.196987463145405 0.0366403552003037
"MissBnd_1788.rtf" 1.44675479437195 1.44190099907209 0.437244321836503 0.21905909937065 0.48316452244859 0 1.59386193297804 0.566178883237722 1.67946011431156 2.11718337333122 0.699674562750964 0.302236394994763 0.261309463713179 0.101766336096679 1.28135638294655 1.53269288686778 1.41862271384002 0.0656704918654728 1.1606665409314 1.5950937606448 0.325574271708155 1.23990965626033 0.0635554923756109 1.34932531269179 1.51283626841369 0.6102072354895 0.455661243143838 0.286177059303184 0.502283724600722
"MissBrn_1788.rtf" 3.04061672734999 3.03218071831574 1.17688633213408 1.81292103234869 2.07702645542663 1.59386193297804 0 1.05498493195292 0.0855981813335173 0.523321440353177 2.29353649572901 1.30452980599174 1.34322424272092 1.69562826907472 0.37881914951943 0.0611690461102613 0.176538512824552 1.52819144111257 0.562704648228962 0.0821956126263665 1.9194362046862 0.43606763770619 1.57014054783691 0.314557809389082 0.0810256645643548 2.20406916846754 2.04952317612188 1.88003899228122 2.09614565757876
"MissBrwn_1788.rtf" 2.01293367760967 1.99475160760033 0.128934561401219 0.785237982608372 1.04934340568631 0.566178883237722 1.05498493195292 0 1.11328123107384 1.5510044900935 1.26585344598869 0.263942488242959 0.304869419524543 0.667945219334401 0.715177499708825 0.995507285343763 0.883327926549287 0.500508391372249 0.594487657693675 1.02891487740708 0.891753154945876 0.704614868969596 0.542457498096586 0.783146429454071 0.97619972685844 1.17638611872722 1.02184012638156 0.852355942540907 1.06846260783844
"MissClnton_1788.rtf" 3.12621490868351 3.10803283867416 1.24221579247506 1.89851921368221 2.16262463676015 1.67946011431156 0.0855981813335173 1.11328123107384 0 0.437723259019659 2.37913467706252 1.37722371931679 1.41815065059838 1.78122645040824 0.398103731365011 0.146767227443779 0.262136694158069 1.61378962244609 0.560273348044427 0.0843663536667569 2.00503438601971 0.521665819039708 1.65573872917042 0.330134801619765 0.166623845897872 2.28966734980106 2.1351213574554 1.96563717361474 2.18174383891228
"MissDglss_1788.rtf" 3.56393816770317 3.54575609769382 1.67993905149471 2.33624247270187 2.60034789577981 2.11718337333122 0.523321440353177 1.5510044900935 0.437723259019659 0 2.81685793608218 1.81494697833646 1.85587390961804 2.2189497094279 0.835826990384671 0.584490486463438 0.699859953177728 2.05151288146574 0.956516832399821 0.522089612686416 2.44275764503937 0.959389078059368 2.09346198819008 0.767858060639425 0.604347104917532 2.72739060882072 2.57284461647506 2.4033604326344 2.61946709793194
"MissDvnprt_1788.rtf" 0.762968784367475 0.759304758428241 1.13691888458747 0.510084428073077 0.225787521831303 0.699674562750964 2.29353649572901 1.26585344598869 2.37913467706252 2.81685793608218 0 1.00191095774573 0.960984026464142 0.624133901907358 1.98103094569751 2.23236744961874 2.11699798290445 0.765345054616437 1.86034110368236 2.29476832339577 0.439137329924174 1.92250589690418 0.746151733019464 2.04899987544276 2.21251083116465 0.105674772897291 0.251790543987558 0.41349750344778 0.262427877031606
"MissGrge_1788.rtf" 1.74899118936671 1.73080911935737 0.13500792684174 0.521295494365414 0.785400917443353 0.302236394994763 1.30452980599174 0.263942488242959 1.37722371931679 1.81494697833646 1.00191095774573 0 0.0409269312815839 0.404002731091442 0.979119987951784 1.24505215938259 1.13287280058811 0.23656590312929 0.858430145936634 1.29285736565004 0.627810666702918 0.954159743008423 0.278515009853628 1.04708891769703 1.22574460089727 0.912443630484263 0.757897638138601 0.588413454297947 0.804520119595486
"MissGrn_1788.rtf" 1.70806425808513 1.68988218807578 0.175934858123324 0.48036856308383 0.744473986161769 0.261309463713179 1.34322424272092 0.304869419524543 1.41815065059838 1.85587390961804 0.960984026464142 0.0409269312815839 0 0.363075799809858 1.02004691923337 1.28374659611177 1.17156723731729 0.195638971847706 0.899357077218217 1.33378429693162 0.586883735421334 0.992854179737599 0.237588078572044 1.08801584897861 1.26443903762644 0.871516699202679 0.716970706857017 0.547486523016363 0.763593188313902
"MissHarrietJns_1788.rtf" 1.38710268627483 1.3834386603356 0.539010657933182 0.117292763273971 0.398346380076055 0.101766336096679 1.69562826907472 0.667945219334401 1.78122645040824 2.2189497094279 0.624133901907358 0.404002731091442 0.363075799809858 0 1.38312271904323 1.63445922296446 1.51908975625017 0.167436827962152 1.26243287702808 1.69686009674148 0.223807935611475 1.29837199499682 0.125487721237815 1.45109164878847 1.61460260451037 0.518459129010066 0.3723433579198 0.212104248295442 0.400517388504043
"MissHllnd_1788.rtf" 2.7281111773185 2.70992910730915 0.844112061110045 1.5004154823172 1.76452090539514 1.28135638294655 0.37881914951943 0.715177499708825 0.398103731365011 0.835826990384671 1.98103094569751 0.979119987951784 1.02004691923337 1.38312271904323 0 0.319341502910278 0.207162144115802 1.21568589108107 0.183885498709531 0.313737377698254 1.6069306546547 0.123562087674697 1.25763499780541 0.0679689297452458 0.300033944424955 1.89156361843605 1.73701762609038 1.56753344224973 1.78364010754727
"MissHrdy_1788.rtf" 2.97944768123973 2.97270307170659 1.11740868552493 1.75175198623843 2.01585740931637 1.53269288686778 0.0611690461102613 0.995507285343763 0.146767227443779 0.584490486463438 2.23236744961874 1.24505215938259 1.28374659611177 1.63445922296446 0.319341502910278 0 0.11536946671429 1.46871379450342 0.50322700161981 0.0624008737770217 1.85826715857594 0.374898591595929 1.50897150172664 0.25508016277993 0.0198566184540935 2.14290012235728 1.98835413001162 1.81886994617096 2.0349766114685
"MissJnsn_1788.rtf" 2.86418773885134 2.86052371291211 1.00522932673046 1.63638251952414 1.90048794260208 1.41862271384002 0.176538512824552 0.883327926549287 0.262136694158069 0.699859953177728 2.11699798290445 1.13287280058811 1.17156723731729 1.51908975625017 0.207162144115802 0.11536946671429 0 1.35653443570894 0.391047642825333 0.177770340491312 1.74289769186164 0.259529124881639 1.39360203501236 0.142900803985454 0.0955128482601966 2.02753065564299 1.87298466329733 1.70350047945667 1.91960714475421
"MissKn_1788.rtf" 1.51242528623742 1.50398927720317 0.37157382997103 0.284729591236123 0.548835014314062 0.0656704918654728 1.52819144111257 0.500508391372249 1.61378962244609 2.05151288146574 0.765345054616437 0.23656590312929 0.195638971847706 0.167436827962152 1.21568589108107 1.46871379450342 1.35653443570894 0 1.09499604906592 1.52942326877933 0.391244763573628 1.17782137812925 0.0419491067243376 1.28365482082632 1.44940623601809 0.675877727354973 0.521331735009311 0.351847551168657 0.567954216466195
"MissLcs_1788.rtf" 2.60742133530335 2.589239265294 0.723422219094894 1.37972564030205 1.64383106337999 1.1606665409314 0.562704648228962 0.594487657693675 0.560273348044427 0.956516832399821 1.86034110368236 0.858430145936634 0.899357077218217 1.26243287702808 0.183885498709531 0.50322700161981 0.391047642825333 1.09499604906592 0 0.480509035602595 1.48624081263955 0.212334585245643 1.13694515579026 0.24814683883988 0.483919443134486 1.7708737764209 1.61632778407523 1.44684360023458 1.66295026553212
"MissLnsy_1788.rtf" 3.04184855501675 3.02366648500741 1.1578494388083 1.81415286001545 2.07825828309339 1.5950937606448 0.0821956126263665 1.02891487740708 0.0843663536667569 0.522089612686416 2.29476832339577 1.29285736565004 1.33378429693162 1.69686009674148 0.313737377698254 0.0624008737770217 0.177770340491312 1.52942326877933 0.480509035602595 0 1.92066803235296 0.437299465372951 1.57137237550367 0.245768447953009 0.0822574922311153 2.2053009961343 2.05075500378864 1.88127081994799 2.09737748524553
"MissLstr_1788.rtf" 1.20210611429165 1.19844208835242 0.762818593544658 0.106515172337505 0.213349808092871 0.325574271708155 1.9194362046862 0.891753154945876 2.00503438601971 2.44275764503937 0.439137329924174 0.627810666702918 0.586883735421334 0.223807935611475 1.6069306546547 1.85826715857594 1.74289769186164 0.391244763573628 1.48624081263955 1.92066803235296 0 1.48336856698001 0.34929565684929 1.67489958439995 1.83841054012184 0.333462557026882 0.187346785936615 0.0393972124049706 0.176709452892567
