"Btsy_1788.rtf" "Conclusion_1788.rtf" "Emma_1788.rtf" "MadamDslz_1788.rtf" "MadamoiselleDuPar_1788.rtf" "MissBetsyClrke_1788.rtf" "MissBetsyHdsn_1788.rtf" "MissBetsyHstng_1788.rtf" "MissBetsyRlns_1788.rtf" "MissBlke_1788.rtf" "MissBltn_1788.rtf" "MissBnd_1788.rtf" "MissBrn_1788.rtf" "MissBrwn_1788.rtf" "MissBrwn2_1788.rtf" "MissCharlotteCsdl_1788.rtf" "MissCharlotteCttn_1788.rtf" "MissChld_1788.rtf" "MissClnton_1788.rtf" "MissClrk_1788.rtf" "MissCp_1788.rtf" "MissCpr_1788.rtf" "MissCrbt_1788.rtf" "MissDglss_1788.rtf" "MissDvnprt_1788.rtf" "MissDvnshre_1788.rtf" "MissElizabethWtkns_1788.rtf" "MissElizaWbstr_1788.rtf" "MissEmmaElltt_1788.rtf" "MissFannyCortny_1788.rtf" "MissFannyHnly_1788.rtf" "MissFrsr_1788.rtf" "MissGrce_1788.rtf" "MissGrdner_1788.rtf" "MissGrge_1788.rtf" "MissGrn_1788.rtf" "MissHarrietBrn_1788.rtf" "MissHarrietJns_1788.rtf" "MissHarrietLld_1788.rtf" "MissHlln_1788.rtf" "MissHllnd_1788.rtf" "MissHllngbrg_1788.rtf" "MissHrdy_1788.rtf" "MissJennyHbrd_1788.rtf" "MissJhntn_1788.rtf" "MissJnes_1788.rtf" "MissJnsn_1788.rtf" "MissKlpn_1788.rtf" "MissKn_1788.rtf" "MissLcs_1788.rtf" "MissLndsy_1788.rtf" "MissLnsy_1788.rtf" "MissLouiaMnsn_1788.rtf" "MissLstr_1788.rtf" "MissLvr_1788.rtf" "MissLws_1788.rtf" "MissMlswrth_1788.rtf" "MissMltn_1788.rtf" "MissMntn_1788.rtf" "MissMrrs_1788.rtf" "MissNancyDvs_1788.rtf" "MissNble_1788.rtf" "MissPhoebeBrn_1788.rtf" "MissPmbrke_1788.rtf" "MissRbnsn_1788.rtf" "MissRchrdsn_1788.rtf" "MissRfs_1788.rtf" "MissSarahSddns_1788.rtf" "MissSms_1788.rtf" "MissSphiaMrtn_1788.rtf" "MissSpncr_1788.rtf" "MissTfn_1788.rtf" "MissTrbt_1788.rtf" "MissTwnsdn_1788.rtf" "MissWd_1788.rtf" "MissWlknsn_1788.rtf" "MissWllms_1788.rtf" "MissWlsn_1788.rtf" "MissWrnr_1788.rtf" "MrsAntrbs_1788.rtf" "MrsCharlotteFne_1788.rtf" "MrsChshline_1788.rtf" "MrsCrsby_1788.rtf" "MrsDd_1788.rtf" "MrsDfld_1788.rtf" "MrsGrffn_1788.rtf" "MrsHrvy_1788.rtf" "MrsHwrd.rtf" "MrsNtn_1788.rtf" "MrsSttn_1788i.rtf" "MrsWd_1788.rtf" "MrsWrd_1788.rtf" "MrsWtpl_1788.rtf"
"Btsy_1788.rtf" 0 1.15403246088943 0.575667630096475 0.58837977119746 0.872770539088469 1.05649784976134 0.645344055527347 0.514999055940785 1.00503083114286 0.526233425036929 0.926220486309328 0.824116988046614 1.59799466982799 1.04642294501103 0.632359346610194 1.04767484019314 0.678124168626992 0.720611260312005 1.8776935899388 1.77075392083387 0.548209651229037 0.856811599390248 0.8440323806558 1.93089136573671 0.458661249892001 0.999064379348469 1.06882305768686 0.669114922836791 0.872020751178557 1.46434695282775 1.102470776436 1.1988522988788 0.901610764155989 0.962561108517701 0.912846105041648 0.879507287506715 1.03628849183924 0.655829967584183 0.740811759349162 0.660770638227049 1.54289674222953 0.990304325789129 1.55383044482002 0.819063940725245 0.796418692707167 0.575157979881724 1.52063389906967 0.609402822392943 0.836694949283285 1.37981675412551 0.931588079915717 1.46122000915797 0.783167264996683 0.579502418613749 1.46235598586448 1.26341452245033 1.23109958771175 1.32820448902042 0.818112989624062 0.976816259605804 0.772189297924241 1.45340950635377 0.652825439588398 0.701024959268213 0.726959616960506 1.39861956803829 0.967251322815267 0.581934694433461 0.950737056662396 1.22706890778733 1.17392771374292 1.0371570904105 1.64965998010151 0.701149614719641 1.33248600067346 0.694504661592763 0.601058514306287 0.69885092112253 1.24055972338323 0.615173621145819 1.21536828553667 0.932835066952659 0.457528116094853 0.430034094265963 0.72999598822988 0.868127292956285 0.544150833481943 1.05815825892149 0.75043243453483 1.20548161221311 1.01871527762335 1.29069786926007 1.44187697434517
"Conclusion_1788.rtf" 1.15403246088943 0 1.03076309168719 1.04187839189201 0.86151719062279 0.654164333425187 0.935687638239228 1.0116411691216 0.606855587092055 1.00509507617045 0.917708073926581 0.782178695567218 0.821528805397311 0.672922588986019 0.808144861899027 0.534637619568058 1.05438209403226 0.837906197825013 1.24117531647601 1.0223921177289 0.832403264456918 0.745276606350792 0.855740679160321 1.16836126365234 1.1201957933278 0.887384781311614 0.740687967592097 1.01164732226986 0.79468116908742 0.752908753641141 0.640229176439938 0.600094136176158 1.00495354853251 0.821333405793341 0.800429447488468 0.592809667355868 0.578188182713905 0.75259103775607 0.715917832578161 0.859665947945576 0.805446432273714 0.637806798352094 0.662209801405569 0.789965870499571 0.99086263324973 1.04246217699311 0.907711671570611 1.25029016569234 0.874973890379496 0.787474056235325 0.783864373385701 0.716664599223389 0.88937662223229 0.801704421148724 0.768087316091774 0.552281354073158 0.463131045351938 0.667204000616722 0.782162016701702 0.733153301463697 0.846521508592273 0.74868370787598 1.04032405883072 0.844511902276076 1.05026942764026 0.743828673926328 0.685284531109863 1.01703322816562 0.599624970181257 0.752910138306461 0.406665495377349 0.91422959080812 1.10923742718142 0.837092441600954 0.639170851654673 0.813823361596895 0.857158111866774 0.906499123396694 0.457786994644242 0.922210604825354 0.584250196209904 0.76489666312957 1.07752493676694 0.956459568532036 0.992212356452699 0.842083781619247 1.00284836301087 0.70865313489947 1.29414639013478 0.653812027231425 0.471062020931848 0.766541206824489 0.715283409693464
"Emma_1788.rtf" 0.575667630096475 1.03076309168719 0 0.497144455014103 0.731734569660973 0.871768073228878 0.551692991836005 0.527965520022967 0.912604025480391 0.503005116502343 0.831822895407312 0.683884067740701 1.45290569226875 0.935555065649307 0.608380049587727 0.944879677053778 0.513673861595526 0.70815573631189 1.71579157781363 1.67014786074228 0.43896004281125 0.691410395076148 0.777118214580305 1.8008809716759 0.613992163385751 0.827294290212278 0.964664427710757 0.481775205757251 0.831767316182046 1.2935200906873 0.871819678102506 1.11221614670235 0.731256036123369 0.889222471285705 0.84761445274562 0.676108244995568 0.910903746924186 0.62311424694393 0.637555364893216 0.552192355535263 1.43197235641808 0.792106064801284 1.40456960053111 0.759025582200888 0.753666478254952 0.553973692562024 1.35670282667506 0.682991952674147 0.699053298458582 1.20889814202792 0.70170890898453 1.29724094853714 0.685852916721828 0.403049300695023 1.33254533513539 1.18043398941799 1.0329354772318 1.23842971191031 0.747023184849818 0.831638548074708 0.6425165193055 1.33225345049985 0.56135934083819 0.613519838119924 0.622262006247225 1.35552014433979 0.913406499401776 0.419080462230157 0.858276750848919 1.00345318045547 1.08300545102403 0.802370780492111 1.73579797595947 0.713739249308466 1.2588773743123 0.532505234357596 0.46313801968629 0.6973032435144 1.10357965626351 0.55748282896551 0.985511261509155 0.817231787030856 0.596069194379998 0.464313667192043 0.517560373408268 0.740252250550545 0.498158999756197 0.896164799887397 0.707195199821372 0.970038079244451 0.955979825673242 1.15318164430454 1.27185548804024
"MadamDslz_1788.rtf" 0.58837977119746 1.04187839189201 0.497144455014103 0 0.734595343157573 0.839921364397382 0.56617743749793 0.594396786936777 0.906286291427795 0.544596008226381 0.837212300084589 0.656183227746537 1.42969884823842 0.948121053132732 0.508162084606951 0.953406711317679 0.571324881872321 0.561553988380203 1.7270816163891 1.6842544660899 0.451472864352409 0.655566573259011 0.775727977719629 1.811248879914 0.6849599498194 0.901459514899152 0.999560731420354 0.585778993401637 0.812398342474433 1.36516738362589 0.972481896377333 1.09936785524697 0.764388904611541 0.896449025352743 0.844571052168954 0.760509596364932 0.876451207680848 0.585157829821245 0.545646118885106 0.555616560955634 1.42709737425323 0.830605914083758 1.34237299780102 0.819316552401726 0.676279280689732 0.41241127982767 1.38216212857928 0.729484482812357 0.705547295691918 1.21033390809695 0.85385411221845 1.40025582771582 0.694908654921142 0.493972812009871 1.44837206060156 1.13641843411085 1.09211139788569 1.04577825633935 0.725433204669413 0.918945268310214 0.640452753061137 1.31599632364397 0.711803297539032 0.621876637365144 0.599090753400552 1.2573928039318 0.871597623724013 0.507021145795117 0.830575031386616 1.06859681429004 0.99893495398501 0.900670655416931 1.59748852027799 0.565141247816199 1.23240236875143 0.562982056099751 0.552195576818167 0.631496202743672 1.09947488383103 0.552197452153116 0.979471148501897 0.985996216550334 0.596113989471366 0.484828583463407 0.541202210297768 0.861933359840205 0.574140932071354 0.870368725373257 0.716256352865317 1.0055994953403 0.965950787990541 1.22257759771615 1.39667685247071
"MadamoiselleDuPar_1788.rtf" 0.872770539088469 0.86151719062279 0.731734569660973 0.734595343157573 0 0.616334570614025 0.711655184813283 0.864718210743485 0.647814466513203 0.756338721850007 0.578798563775632 0.672040583717346 1.29196998559114 0.830943938038154 0.565537810600895 0.757733498218333 0.73693285082476 0.524545951467123 1.54967688127503 1.55145739632607 0.60648598895448 0.437186012684346 0.587912932648964 1.55221597787858 0.743617240102961 0.539179678894639 0.675370414348555 0.706371341463976 0.658052238819316 1.19996231403397 0.752116667650236 0.93141537531692 0.653317703199703 0.541036104305949 0.640719778497935 0.625257834999942 0.781115146733469 0.524224729132354 0.589697366606751 0.685483851165881 1.1241868610238 0.616724133031301 1.17509968799232 0.511063816017122 0.559585100092003 0.676109234389376 1.23790523336277 0.945324352110532 0.525994358254441 1.10005897227557 0.628594572618707 1.23801669593486 0.579559317264768 0.667130387199187 1.14719443531466 0.962662530398974 0.844818512836024 1.01561928703252 0.53661129759007 0.790086338843643 0.622636111615915 1.12879383491489 0.692253604792105 0.518361251713229 0.844521281679408 1.17232625558064 0.72214956874137 0.638676950104165 0.719516136736675 0.979675592769907 0.862681485344359 0.721047320433661 1.3937626420353 0.598350524172763 1.1051530518236 0.565037151062499 0.677810996503092 0.546661991021146 0.938690799752586 0.614558201392314 0.765346461556614 0.813796233874846 0.772011921680666 0.661114960455801 0.796826969689335 0.695334804191616 0.738247754335515 0.667118401571269 0.765400935844976 0.766778445327364 0.812289262364307 0.954866704383705 1.11881461423541
"MissBetsyClrke_1788.rtf" 1.05649784976134 0.654164333425187 0.871768073228878 0.839921364397382 0.616334570614025 0 0.782204371056932 0.961301010534989 0.566460931016201 0.915727457043099 0.796393063914188 0.720401945440452 1.04248835631122 0.597123162650722 0.79278731521174 0.506586125229907 0.841101473734759 0.639102157296732 1.40632836203963 1.30510792744697 0.716323495447183 0.570196396606798 0.668795129886781 1.35527522902208 0.945151552790979 0.648590500472643 0.541745707482904 0.866042091845719 0.494166354658584 0.916137131214093 0.583926103104707 0.799991397522174 0.827770120846834 0.625866569774636 0.520419522901948 0.505417409424874 0.61921323350059 0.631140571967404 0.635208111552328 0.722627984464638 0.947681645787634 0.56376482315574 0.975671095153063 0.666402076167577 0.730580631672407 0.783880166547848 1.08451149841784 1.10358484646953 0.687081441025274 0.878053602499751 0.633731547969585 0.994375160134183 0.706696038273353 0.74437095335024 1.03618207738139 0.834362121095609 0.722943395335658 0.83622046875125 0.697895103990229 0.638480821489966 0.789323416527435 0.900628837611758 0.954395142121067 0.668306150222906 0.905098221791609 0.87133821489987 0.511160315199383 0.836272233999635 0.403823162979571 0.70804996436654 0.744175959322733 0.784394053927796 1.32446056945798 0.750555392483561 0.842309420633982 0.618335356520496 0.796335324826555 0.682497571115307 0.702634114278131 0.905991587456443 0.623564343635263 0.586287997057807 0.994299295396547 0.841309155105755 0.925388061851781 0.705532612945374 0.793156308980299 0.588583953100159 1.01399502197761 0.579313752730002 0.657414220656984 0.879258700351752 1.03335914376005
"MissBetsyHdsn_1788.rtf" 0.645344055527347 0.935687638239228 0.551692991836005 0.56617743749793 0.711655184813283 0.782204371056932 0 0.496222969545959 0.786423148017808 0.600297803615485 0.818202522670518 0.550882884156259 1.36597416406763 0.821695452821018 0.414815990903591 0.870751607825364 0.649986975974233 0.548053143979171 1.76602764158539 1.63190318929767 0.372278735231584 0.673142064464353 0.731823934470833 1.78380098454171 0.690261961307256 0.817263933265258 0.801518914369833 0.595633298345064 0.624711926683043 1.31354474324195 0.770634160299169 1.13303270830004 0.671038017969652 0.911322754452493 0.785389759783956 0.707867623161314 0.876555344854354 0.496790939676468 0.593861384421225 0.374689601652286 1.37556051490202 0.833367870592262 1.36174501350881 0.729363891678345 0.635282419742211 0.570438393049087 1.35877595423596 0.738264597161419 0.723674703293588 1.18343781589485 0.691939877129514 1.30356564506748 0.609883209373435 0.500144223364537 1.2129079310947 1.08942664901995 0.93589778348138 1.026714926259 0.664171591778831 0.842894211565039 0.566417544552035 1.23639651946746 0.640883966842091 0.459174911291108 0.607963579382397 1.23305190366341 0.800476209653286 0.481709052575959 0.818194273357242 1.06460072956264 1.07481483696186 0.815524807735689 1.48659431012195 0.632687594370869 1.13204949269102 0.517669773785444 0.526560563656835 0.604945566274367 1.04158787215866 0.49817513558835 0.979997497302496 0.855980678933686 0.646511290557968 0.557646759840341 0.60224962237754 0.860451657036311 0.521357218668092 0.894310743801606 0.877883193155358 0.899208117993857 0.8995657487694 1.0854798333358 1.31206711185982
"MissBetsyHstng_1788.rtf" 0.514999055940785 1.0116411691216 0.527965520022967 0.594396786936777 0.864718210743485 0.961301010534989 0.496222969545959 0 0.887477440268854 0.554404119936511 0.97467349451519 0.626383133492707 1.40913941735502 0.952086835494607 0.493962920330118 0.980255720382968 0.654376438468621 0.683253781254268 1.77748860199034 1.70312777743885 0.430980651259453 0.773717392265742 0.809786490590477 1.8780602105693 0.555128344991489 0.941055711087515 0.957715463837934 0.520512617780839 0.847506623578076 1.41519904350991 0.956422861850739 1.18607216507692 0.850424564563307 1.00627399408291 0.908059890522427 0.748696118171927 0.971376085360876 0.617205617640168 0.703051306437685 0.489526612480445 1.40938143586755 0.948233765950228 1.48588896116546 0.815707605922162 0.778753045441734 0.55313462374366 1.50138939446046 0.634734268435519 0.777839391315459 1.35685976869197 0.808627646134594 1.36278047994775 0.7659923206887 0.453603724877698 1.43532616844139 1.28809585689982 1.10972928185195 1.24481310533204 0.738926337156725 0.857203430720027 0.697329202467793 1.34535632308592 0.593979351301833 0.662305178041009 0.643444555214058 1.40344388795975 0.985686534893418 0.475976710504406 0.92180853409836 1.24785029165224 1.14666265104267 0.9438532606702 1.71595419262745 0.657035071539204 1.26854127708915 0.561523760950277 0.524763239331833 0.709294511548997 1.13216595871615 0.651226970428425 1.10106228196743 0.906496169359299 0.562590626958985 0.456633945766831 0.605569106635158 0.878563118221426 0.502090179895034 0.980630372627674 0.762487966286558 1.11299204254834 1.02313604413121 1.31849166970431 1.34568138723287
"MissBetsyRlns_1788.rtf" 1.00503083114286 0.606855587092055 0.912604025480391 0.906286291427795 0.647814466513203 0.566460931016201 0.786423148017808 0.887477440268854 0 0.841936192117861 0.789948182926173 0.655416772957131 1.08896760908 0.667956009086893 0.659277793446192 0.567849538007425 0.928712375012626 0.530668866775476 1.31445645351147 1.29624927730176 0.723833949570205 0.58471937076805 0.573536474698628 1.44310691066022 0.963504590615353 0.630760326409074 0.48877608353011 0.813751369931685 0.605813829185428 0.979222505133203 0.53361284717369 0.855461392180656 0.837778791663864 0.490986189338446 0.556620270846808 0.456459184030645 0.683818646835127 0.592493607558251 0.665740851343925 0.708738547068664 1.03814106645963 0.535019445548718 1.01979151665696 0.558850536513846 0.659210387550344 0.841919671221595 1.15215107624121 1.08176271042599 0.605096893889945 0.992797600381553 0.611098812980521 1.07748609750453 0.69185665197378 0.636723658856255 1.00767870056552 0.855996525231245 0.715362393408947 0.736890268658641 0.673643032094479 0.414579492835545 0.648406482211747 1.0121394213011 0.853078171561312 0.588278998044165 0.908481997495895 0.961172648947783 0.60313080271644 0.88542674406897 0.525266295576545 0.762751871818265 0.748911498512382 0.774829037209308 1.29973736640898 0.62151669276956 0.887692762419108 0.649709301475456 0.699018534288455 0.687752596088361 0.758858018203953 0.744187570750498 0.73918967201964 0.627593785573092 0.925043803483269 0.81090802373638 0.902315221732066 0.698828829558568 0.874801827409698 0.48945515971542 1.00905456487548 0.692254978091655 0.687760980760164 0.870115326148408 1.01991584124297
"MissBlke_1788.rtf" 0.526233425036929 1.00509507617045 0.503005116502343 0.544596008226381 0.756338721850007 0.915727457043099 0.600297803615485 0.554404119936511 0.841936192117861 0 0.937803780547538 0.684573700992766 1.40829550654964 1.01844548715629 0.54155985237731 0.925220929234015 0.467503158571824 0.620478202041935 1.75623796168681 1.67314967678409 0.471176328481032 0.75760062532125 0.829207552978431 1.73352699273244 0.52443930063368 0.895302649565811 0.925545534402224 0.555156056963225 0.845962319696039 1.32694659825888 0.972119876974907 1.18138246618422 0.859499991459604 0.915446518182972 0.836428953948181 0.714697867456415 0.905895436721079 0.55700698137893 0.709833921280014 0.520221532141564 1.43374932792445 0.900381787396966 1.34503199926567 0.804164617012215 0.761349911076746 0.492438624221329 1.48399864313264 0.694733320560568 0.711469601583294 1.34777799536461 0.849993372459317 1.39377040783091 0.642392561486142 0.49438671674402 1.3843379845414 1.19855041556848 1.05542251390605 1.24859490401034 0.665510956341825 0.846796793918031 0.661331845402511 1.24615155737552 0.482088656062544 0.594235908536966 0.651147751541025 1.37344538176659 0.931347588798303 0.450021540717077 0.926784827019938 1.12847196672882 1.05211342431057 0.861786881365487 1.72771665933645 0.70137114554178 1.2907546369265 0.595190565019969 0.495594768624813 0.673998961496626 1.14537136967796 0.666203260118207 1.01126671702326 0.9867252900108 0.486607369424719 0.346967922980467 0.579958598543767 0.923662968090377 0.479502613840239 0.906561441833118 0.669498191109124 1.02698772637519 1.03570376790858 1.27473589611721 1.37975823763934
